省份,城市,日期,累计确诊,新增确诊,累计治愈,新增治愈,累计死亡,新增死亡,新增本土无症状
湖北,武汉,2022-10-24,50431,0,46561,0,3869,0,15
湖北,武汉,2022-10-23,50431,1,46561,0,3869,0,12
湖北,武汉,2022-10-22,50430,0,46561,0,3869,0,14
湖北,武汉,2022-10-21,50430,0,46561,0,3869,0,14
湖北,武汉,2022-10-20,50430,0,46561,1,3869,0,17
湖北,武汉,2022-10-19,50430,0,46560,0,3869,0,14
湖北,武汉,2022-10-18,50430,0,46560,0,3869,0,16
湖北,武汉,2022-10-17,50430,0,46560,0,3869,0,13
湖北,武汉,2022-10-16,50430,0,46560,0,3869,0,16
湖北,武汉,2022-10-15,50430,0,46560,0,3869,0,25
湖北,武汉,2022-10-14,50430,0,46560,0,3869,0,27
湖北,武汉,2022-10-13,50430,0,46560,0,3869,0,13
湖北,武汉,2022-10-12,50430,0,46560,0,3869,0,5
湖北,武汉,2022-10-11,50430,0,46560,0,3869,0,1
湖北,武汉,2022-10-10,50430,0,46560,0,3869,0,1
湖北,武汉,2022-10-09,50430,0,46560,0,3869,0,1
湖北,武汉,2022-10-08,50430,0,46560,0,3869,0,6
湖北,武汉,2022-10-07,50430,0,46560,0,3869,0,22
湖北,武汉,2022-10-06,50430,0,46560,0,3869,0,24
湖北,武汉,2022-10-05,50430,0,46560,0,3869,0,11
湖北,武汉,2022-10-04,50430,0,46560,0,3869,0,9
湖北,武汉,2022-10-03,50430,0,46560,0,3869,0,2
湖北,武汉,2022-10-02,50430,0,46560,0,3869,0,0
湖北,武汉,2022-10-01,50430,1,46560,0,3869,0,1
湖北,武汉,2022-09-30,50429,0,46560,0,3869,0,0
湖北,武汉,2022-09-29,50429,0,46560,0,3869,0,3
湖北,武汉,2022-09-28,50429,0,46560,0,3869,0,3
湖北,武汉,2022-09-27,50429,0,46560,0,3869,0,9
湖北,武汉,2022-09-26,50429,0,46560,0,3869,0,0
湖北,武汉,2022-09-25,50429,0,46560,1,3869,0,2
湖北,武汉,2022-09-24,50429,0,46559,0,3869,0,0
湖北,武汉,2022-09-23,50429,0,46559,0,3869,0,0
湖北,武汉,2022-09-22,50429,0,46559,0,3869,0,0
湖北,武汉,2022-09-21,50429,0,46559,0,3869,0,2
湖北,武汉,2022-09-20,50429,0,46559,0,3869,0,0
湖北,武汉,2022-09-19,50429,0,46559,1,3869,0,0
湖北,武汉,2022-09-18,50429,0,46558,0,3869,0,0
湖北,武汉,2022-09-17,50429,0,46558,0,3869,0,0
湖北,武汉,2022-09-16,50429,0,46558,0,3869,0,0
湖北,武汉,2022-09-15,50429,0,46558,0,3869,0,2
湖北,武汉,2022-09-14,50429,0,46558,0,3869,0,1
湖北,武汉,2022-09-13,50429,0,46558,0,3869,0,0
湖北,武汉,2022-09-12,50429,0,46558,2,3869,0,0
湖北,武汉,2022-09-11,50429,0,46556,0,3869,0,1
湖北,武汉,2022-09-10,50429,0,46556,0,3869,0,0
湖北,武汉,2022-09-09,50429,0,46556,0,3869,0,1
湖北,武汉,2022-09-08,50429,0,46556,0,3869,0,0
湖北,武汉,2022-09-07,50429,0,46556,0,3869,0,0
湖北,武汉,2022-09-06,50429,0,46556,1,3869,0,0
湖北,武汉,2022-09-05,50429,0,46555,0,3869,0,2
湖北,武汉,2022-09-04,50429,0,46555,0,3869,0,9
湖北,武汉,2022-09-03,50429,0,46555,0,3869,0,12
湖北,武汉,2022-09-02,50429,2,46555,0,3869,0,9
湖北,武汉,2022-09-01,50427,0,46555,0,3869,0,15
湖北,武汉,2022-08-31,50427,1,46555,0,3869,0,17
湖北,武汉,2022-08-30,50426,1,46555,0,3869,0,22
湖北,武汉,2022-08-29,50425,0,46555,0,3869,0,25
湖北,武汉,2022-08-28,50425,0,46555,0,3869,0,26
湖北,武汉,2022-08-27,50425,0,46555,0,3869,0,10
湖北,武汉,2022-08-26,50425,1,46555,0,3869,0,11
湖北,武汉,2022-08-25,50424,0,46555,0,3869,0,8
湖北,武汉,2022-08-24,50424,0,46555,0,3869,0,8
湖北,武汉,2022-08-23,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-22,50424,0,46555,0,3869,0,1
湖北,武汉,2022-08-21,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-20,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-19,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-18,50424,0,46555,0,3869,0,1
湖北,武汉,2022-08-17,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-16,50424,0,46555,0,3869,0,1
湖北,武汉,2022-08-15,50424,0,46555,0,3869,0,2
湖北,武汉,2022-08-14,50424,0,46555,0,3869,0,5
湖北,武汉,2022-08-13,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-12,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-11,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-10,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-09,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-08,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-07,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-06,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-05,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-04,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-03,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-02,50424,0,46555,0,3869,0,0
湖北,武汉,2022-08-01,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-31,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-30,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-29,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-28,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-27,50424,0,46555,0,3869,0,2
湖北,武汉,2022-07-26,50424,0,46555,0,3869,0,4
湖北,武汉,2022-07-25,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-24,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-23,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-22,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-21,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-20,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-19,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-18,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-17,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-16,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-15,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-14,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-13,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-12,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-11,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-10,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-09,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-08,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-07,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-06,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-05,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-04,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-03,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-02,50424,0,46555,0,3869,0,0
湖北,武汉,2022-07-01,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-30,50424,0,46555,0,3869,0,2
湖北,武汉,2022-06-29,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-28,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-27,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-26,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-25,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-24,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-23,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-22,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-21,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-20,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-19,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-18,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-17,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-16,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-15,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-14,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-13,50424,0,46555,0,3869,0,0
湖北,武汉,2022-06-12,50424,0,46555,1,3869,0,0
湖北,武汉,2022-06-11,50424,0,46554,0,3869,0,0
湖北,武汉,2022-06-10,50424,0,46554,0,3869,0,0
湖北,武汉,2022-06-09,50424,0,46554,0,3869,0,0
湖北,武汉,2022-06-08,50424,0,46554,0,3869,0,0
湖北,武汉,2022-06-07,50424,0,46554,0,3869,0,0
湖北,武汉,2022-06-06,50424,0,46554,0,3869,0,0
湖北,武汉,2022-06-05,50424,0,46554,0,3869,0,0
湖北,武汉,2022-06-04,50424,0,46554,0,3869,0,0
湖北,武汉,2022-06-03,50424,0,46554,0,3869,0,0
湖北,武汉,2022-06-02,50424,0,46554,0,3869,0,0
湖北,武汉,2022-06-01,50424,0,46554,0,3869,0,0
湖北,武汉,2022-05-31,50424,0,46554,0,3869,0,0
湖北,武汉,2022-05-30,50424,9,46554,9,3869,0,0
湖北,武汉,2022-05-29,50415,0,46545,0,3869,0,0
湖北,武汉,2022-05-28,50415,1,46545,0,3869,0,0
湖北,武汉,2022-05-27,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-26,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-25,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-24,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-23,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-22,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-21,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-20,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-19,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-18,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-17,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-16,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-15,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-14,50414,0,46545,0,3869,0,0
湖北,武汉,2022-05-13,50414,0,46545,1,3869,0,0
湖北,武汉,2022-05-12,50414,0,46544,0,3869,0,0
湖北,武汉,2022-05-11,50414,0,46544,0,3869,0,0
湖北,武汉,2022-05-10,50414,0,46544,0,3869,0,0
湖北,武汉,2022-05-09,50414,0,46544,1,3869,0,0
湖北,武汉,2022-05-08,50414,0,46543,5,3869,0,0
湖北,武汉,2022-05-07,50414,0,46538,0,3869,0,0
湖北,武汉,2022-05-06,50414,0,46538,0,3869,0,0
湖北,武汉,2022-05-05,50414,0,46538,0,3869,0,0
湖北,武汉,2022-05-04,50414,0,46538,1,3869,0,1
湖北,武汉,2022-05-03,50414,0,46537,0,3869,0,0
湖北,武汉,2022-05-02,50414,0,46537,0,3869,0,0
湖北,武汉,2022-05-01,50414,0,46537,0,3869,0,0
湖北,武汉,2022-04-30,50414,0,46537,0,3869,0,0
湖北,武汉,2022-04-29,50414,0,46537,0,3869,0,0
湖北,武汉,2022-04-28,50414,0,46537,0,3869,0,0
湖北,武汉,2022-04-27,50414,0,46537,0,3869,0,0
湖北,武汉,2022-04-26,50414,0,46537,0,3869,0,0
湖北,武汉,2022-04-25,50414,0,46537,0,3869,0,3
湖北,武汉,2022-04-24,50414,0,46537,0,3869,0,2
湖北,武汉,2022-04-23,50414,1,46537,0,3869,0,2
湖北,武汉,2022-04-22,50413,1,46537,0,3869,0,1
湖北,武汉,2022-04-21,50412,0,46537,0,3869,0,0
湖北,武汉,2022-04-20,50412,0,46537,0,3869,0,0
湖北,武汉,2022-04-19,50412,0,46537,0,3869,0,0
湖北,武汉,2022-04-18,50412,1,46537,0,3869,0,4
湖北,武汉,2022-04-17,50411,0,46537,0,3869,0,5
湖北,武汉,2022-04-16,50411,0,46537,0,3869,0,7
湖北,武汉,2022-04-15,50411,0,46537,0,3869,0,28
湖北,武汉,2022-04-14,50411,1,46537,0,3869,0,13
湖北,武汉,2022-04-13,50410,0,46537,0,3869,0,22
湖北,武汉,2022-04-12,50410,0,46537,0,3869,0,7
湖北,武汉,2022-04-11,50410,0,46537,0,3869,0,12
湖北,武汉,2022-04-10,50410,0,46537,1,3869,0,12
湖北,武汉,2022-04-09,50410,0,46536,0,3869,0,10
湖北,武汉,2022-04-08,50410,0,46536,0,3869,0,2
湖北,武汉,2022-04-07,50410,0,46536,0,3869,0,3
湖北,武汉,2022-04-06,50410,0,46536,1,3869,0,1
湖北,武汉,2022-04-05,50410,0,46535,0,3869,0,1
湖北,武汉,2022-04-04,50410,0,46535,0,3869,0,3
湖北,武汉,2022-04-03,50410,0,46535,0,3869,0,1
湖北,武汉,2022-04-02,50410,0,46535,0,3869,0,1
湖北,武汉,2022-04-01,50410,0,46535,1,3869,0,2
湖北,武汉,2022-03-31,50410,0,46534,0,3869,0,0
湖北,武汉,2022-03-30,50410,0,46534,0,3869,0,0
湖北,武汉,2022-03-29,50410,0,46534,0,3869,0,0
湖北,武汉,2022-03-28,50410,0,46534,1,3869,0,0
湖北,武汉,2022-03-27,50410,0,46533,0,3869,0,0
湖北,武汉,2022-03-26,50410,0,46533,0,3869,0,0
湖北,武汉,2022-03-25,50410,0,46533,0,3869,0,0
湖北,武汉,2022-03-24,50410,0,46533,0,3869,0,0
湖北,武汉,2022-03-23,50410,0,46533,0,3869,0,0
湖北,武汉,2022-03-22,50410,0,46533,2,3869,0,0
湖北,武汉,2022-03-21,50410,5,46531,1,3869,0,0
湖北,武汉,2022-03-20,50405,0,46530,2,3869,0,0
湖北,武汉,2022-03-19,50405,0,46528,2,3869,0,0
湖北,武汉,2022-03-18,50405,0,46526,9,3869,0,0
湖北,武汉,2022-03-17,50405,0,46517,10,3869,0,0
湖北,武汉,2022-03-16,50405,3,46507,5,3869,0,0
湖北,武汉,2022-03-15,50402,0,46502,3,3869,0,0
湖北,武汉,2022-03-14,50402,-3,46499,4,3869,0,0
湖北,武汉,2022-03-13,50405,0,46495,10,3869,0,0
湖北,武汉,2022-03-12,50405,0,46485,5,3869,0,0
湖北,武汉,2022-03-11,50405,2,46480,0,3869,0,0
湖北,武汉,2022-03-10,50403,7,46480,10,3869,0,0
湖北,武汉,2022-03-09,50396,-3,46470,0,3869,0,0
湖北,武汉,2022-03-08,50399,0,46470,0,3869,0,0
湖北,武汉,2022-03-07,50399,0,46470,0,3869,0,0
湖北,武汉,2022-03-06,50399,2,46470,0,3869,0,0
湖北,武汉,2022-03-05,50397,0,46470,0,3869,0,1
湖北,武汉,2022-03-04,50397,1,46470,0,3869,0,1
湖北,武汉,2022-03-03,50396,4,46470,0,3869,0,0
湖北,武汉,2022-03-02,50392,6,46470,0,3869,0,0
湖北,武汉,2022-03-01,50386,10,46470,0,3869,0,0
湖北,武汉,2022-02-28,50376,3,46470,0,3869,0,1
湖北,武汉,2022-02-27,50373,5,46470,0,3869,0,0
湖北,武汉,2022-02-26,50368,2,46470,0,3869,0,0
湖北,武汉,2022-02-25,50366,0,46470,0,3869,0,0
湖北,武汉,2022-02-24,50366,3,46470,0,3869,0,0
湖北,武汉,2022-02-23,50363,14,46470,0,3869,0,1
湖北,武汉,2022-02-22,50349,5,46470,0,3869,0,5
湖北,武汉,2022-02-21,50344,4,46470,0,3869,0,0
湖北,武汉,2022-02-20,50340,0,46470,0,3869,0,0
湖北,武汉,2022-02-19,50340,1,46470,0,3869,0,0
湖北,武汉,2022-02-18,50339,0,46470,0,3869,0,0
湖北,武汉,2022-02-17,50339,0,46470,0,3869,0,0
湖北,武汉,2022-02-16,50339,0,46470,0,3869,0,0
湖北,武汉,2022-02-15,50339,0,46470,0,3869,0,0
湖北,武汉,2022-02-14,50339,0,46470,0,3869,0,0
湖北,武汉,2022-02-13,50339,0,46470,0,3869,0,0
湖北,武汉,2022-02-12,50339,0,46470,0,3869,0,0
湖北,武汉,2022-02-11,50339,0,46470,0,3869,0,0
湖北,武汉,2022-02-10,50339,0,46470,0,3869,0,0
湖北,武汉,2022-02-09,50339,0,46470,0,3869,0,0
湖北,武汉,2022-02-08,50339,0,46470,0,3869,0,0
湖北,武汉,2022-02-07,50339,0,46470,0,3869,0,0
湖北,武汉,2022-02-06,50339,0,46470,1,3869,0,0
湖北,武汉,2022-02-05,50339,0,46469,0,3869,0,0
湖北,武汉,2022-02-04,50339,0,46469,0,3869,0,0
湖北,武汉,2022-02-03,50339,0,46469,0,3869,0,0
湖北,武汉,2022-02-02,50339,0,46469,0,3869,0,0
湖北,武汉,2022-02-01,50339,0,46469,0,3869,0,0
湖北,武汉,2022-01-31,50339,0,46469,0,3869,0,0
湖北,武汉,2022-01-30,50339,0,46469,0,3869,0,0
湖北,武汉,2022-01-29,50339,0,46469,0,3869,0,0
湖北,武汉,2022-01-28,50339,0,46469,1,3869,0,0
湖北,武汉,2022-01-27,50339,0,46468,0,3869,0,0
湖北,武汉,2022-01-26,50339,0,46468,0,3869,0,0
湖北,武汉,2022-01-25,50339,0,46468,1,3869,0,0
湖北,武汉,2022-01-24,50339,0,46467,0,3869,0,0
湖北,武汉,2022-01-23,50339,0,46467,0,3869,0,0
湖北,武汉,2022-01-22,50339,0,46467,0,3869,0,0
湖北,武汉,2022-01-21,50339,0,46467,0,3869,0,0
